sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
wf_ts_satfire_0357,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,40.155,-121.085,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0357.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 23)
wf_sen2fire_0358,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.645,150.145,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0358.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 23)
wf_ts_satfire_0359,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,57.0714,-111.7253,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0359.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 23)
wf_sen2fire_0360,WILDFIRE,SEN2FIRE,SOURCE_LABEL,35.825,27.575,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0360.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 23)
wf_sen2fire_0361,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.0267,76.9933,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0361.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 24)
wf_sen2fire_0362,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.4733,86.6933,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0362.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 24)
wf_ts_satfire_0363,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.9574,79.2991,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0363.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 24)
wf_ts_satfire_0364,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,30.7448,76.8134,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0364.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 24)
wf_sen2fire_0365,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.0454,76.7283,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0365.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 24)
wf_sen2fire_0366,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.0733,77.5267,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0366.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 24)
wf_sen2fire_0367,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.39,75.79,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0367.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 24)
wf_ts_satfire_0368,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.3671,92.3576,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0368.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 24)
wf_sen2fire_0369,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.6878,76.7989,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0369.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 24)
wf_ts_satfire_0370,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.7398,76.6291,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0370.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 24)
wf_sen2fire_0371,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.88,23.5,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0371.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 24)
wf_ts_satfire_0372,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.45,-121.79,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0372.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 24)
wf_sen2fire_0373,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-34.94,150.16,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0373.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 24)
wf_ts_satfire_0374,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.3664,-111.0203,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0374.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 24)
wf_sen2fire_0375,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.53,27.56,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0375.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 24)
wf_sen2fire_0376,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.2917,76.2583,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0376.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 25)
wf_sen2fire_0377,WILDFIRE,SEN2FIRE,SOURCE_LABEL,22.2083,86.7083,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0377.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 25)
wf_ts_satfire_0378,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.2224,80.0341,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0378.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 25)
wf_ts_satfire_0379,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.4798,76.7984,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0379.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 25)
wf_sen2fire_0380,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.3104,75.9933,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0380.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 25)
wf_sen2fire_0381,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.8083,77.5417,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0381.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 25)
wf_sen2fire_0382,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.655,76.525,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0382.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 25)
wf_ts_satfire_0383,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,24.1021,92.3426,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0383.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 25)
wf_sen2fire_0384,WILDFIRE,SEN2FIRE,SOURCE_LABEL,26.9528,76.0639,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0384.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 25)
wf_ts_satfire_0385,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,32.4748,76.6441,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0385.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 25)
wf_sen2fire_0386,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.145,24.235,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0386.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 25)
wf_ts_satfire_0387,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,40.185,-121.805,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0387.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 25)
wf_sen2fire_0388,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.675,149.425,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0388.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 25)
wf_ts_satfire_0389,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,57.1014,-111.0053,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0389.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 25)
wf_sen2fire_0390,WILDFIRE,SEN2FIRE,SOURCE_LABEL,35.795,28.295,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0390.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 25)
wf_sen2fire_0391,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.0567,76.2433,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0391.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 26)
wf_sen2fire_0392,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.4433,85.9433,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0392.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 26)
wf_ts_satfire_0393,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.9874,80.0491,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0393.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 26)
wf_ts_satfire_0394,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,30.7148,77.5634,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0394.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 26)
wf_sen2fire_0395,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.0754,75.9783,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0395.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 26)
wf_sen2fire_0396,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.0433,76.7767,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0396.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 26)
wf_sen2fire_0397,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.42,76.54,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0397.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 26)
wf_ts_satfire_0398,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.3371,93.1076,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0398.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 26)
wf_sen2fire_0399,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.7178,76.0489,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0399.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 26)
wf_ts_satfire_0400,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.7098,75.8791,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0400.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 26)
ind_seed_0001,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.38,69.83,2026-09-06T05:12:00Z,,5.0,0.2,refinery,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0001.npz,GOOD,Industrial benchmark candidate: Jamnagar Refinery Complex (refinery at 0.2 km)
ind_seed_0002,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.18,81.38,2026-09-06T05:12:00Z,,7.2,0.35,steel_mill,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0002.npz,GOOD,Industrial benchmark candidate: Bhilai Steel Plant (steel_mill at 0.35 km)
ind_seed_0003,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.11,72.65,2026-09-06T05:12:00Z,,9.4,0.5,chemical_petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0003.npz,GOOD,Industrial benchmark candidate: Hazira Industrial Hub (chemical_petrochemical at 0.5 km)
ind_seed_0004,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,17.63,83.18,2026-09-06T05:12:00Z,,11.6,0.65,metallurgy_port,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0004.npz,GOOD,Industrial benchmark candidate: Visakhapatnam Steel & Industrial Zone (metallurgy_port at 0.65 km)
ind_seed_0005,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,13.16,80.26,2026-09-06T05:12:00Z,,13.8,0.8,petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0005.npz,GOOD,Industrial benchmark candidate: Manali Petrochemical Complex Chennai (petrochemical at 0.8 km)
ind_seed_0006,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,24.2,82.67,2026-09-06T05:12:00Z,,16.0,0.95,power_plant,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0006.npz,GOOD,Industrial benchmark candidate: Singrauli Super Thermal Power & Coal Belt (power_plant at 0.95 km)
ind_seed_0007,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.22,84.86,2026-09-06T05:12:00Z,,18.2,1.1,steel_works,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0007.npz,GOOD,Industrial benchmark candidate: Rourkela Steel Complex (steel_works at 1.1 km)
ind_seed_0008,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.71,72.58,2026-09-06T05:12:00Z,,20.4,1.25,chemical_storage,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0008.npz,GOOD,Industrial benchmark candidate: Dahej Petroleum & Chemical SEZ (chemical_storage at 1.25 km)
ind_seed_0009,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.37,72.91,2026-09-06T05:12:00Z,,22.6,1.4,manufacturing_chemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0009.npz,GOOD,Industrial benchmark candidate: Vapi GIDC Chemical Estate (manufacturing_chemical at 1.4 km)
ind_seed_0010,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.84,85.1,2026-09-06T05:12:00Z,,24.8,1.55,aluminum_smelter,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0010.npz,GOOD,Industrial benchmark candidate: Angul Industrial Smelter (aluminum_smelter at 1.55 km)
ind_seed_0011,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.388,69.838,2026-09-06T05:12:00Z,,27.0,0.2,refinery,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0011.npz,GOOD,Industrial benchmark candidate: Jamnagar Refinery Complex (refinery at 0.2 km)
ind_seed_0012,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.188,81.388,2026-09-06T05:12:00Z,,29.2,0.35,steel_mill,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0012.npz,GOOD,Industrial benchmark candidate: Bhilai Steel Plant (steel_mill at 0.35 km)
ind_seed_0013,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.118,72.658,2026-09-06T05:12:00Z,,31.4,0.5,chemical_petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0013.npz,ACCEPTABLE,Industrial benchmark candidate: Hazira Industrial Hub (chemical_petrochemical at 0.5 km)
ind_seed_0014,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,17.638,83.188,2026-09-06T05:12:00Z,,33.6,0.65,metallurgy_port,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0014.npz,ACCEPTABLE,Industrial benchmark candidate: Visakhapatnam Steel & Industrial Zone (metallurgy_port at 0.65 km)
ind_seed_0015,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,13.168,80.268,2026-09-06T05:12:00Z,,35.8,0.8,petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0015.npz,ACCEPTABLE,Industrial benchmark candidate: Manali Petrochemical Complex Chennai (petrochemical at 0.8 km)
ind_seed_0016,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,24.208,82.678,2026-09-06T05:12:00Z,,38.0,0.95,power_plant,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0016.npz,ACCEPTABLE,Industrial benchmark candidate: Singrauli Super Thermal Power & Coal Belt (power_plant at 0.95 km)
ind_seed_0017,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.228,84.868,2026-09-06T05:12:00Z,,40.2,1.1,steel_works,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0017.npz,ACCEPTABLE,Industrial benchmark candidate: Rourkela Steel Complex (steel_works at 1.1 km)
ind_seed_0018,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.718,72.588,2026-09-06T05:12:00Z,,42.4,1.25,chemical_storage,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0018.npz,ACCEPTABLE,Industrial benchmark candidate: Dahej Petroleum & Chemical SEZ (chemical_storage at 1.25 km)
ind_seed_0019,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.378,72.918,2026-09-06T05:12:00Z,,44.6,1.4,manufacturing_chemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0019.npz,ACCEPTABLE,Industrial benchmark candidate: Vapi GIDC Chemical Estate (manufacturing_chemical at 1.4 km)
ind_seed_0020,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.848,85.108,2026-09-06T05:12:00Z,,46.8,1.55,aluminum_smelter,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0020.npz,ACCEPTABLE,Industrial benchmark candidate: Angul Industrial Smelter (aluminum_smelter at 1.55 km)
ind_seed_0021,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.396,69.846,2026-09-06T05:12:00Z,,5.0,0.2,refinery,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0021.npz,GOOD,Industrial benchmark candidate: Jamnagar Refinery Complex (refinery at 0.2 km)
ind_seed_0022,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.196,81.396,2026-09-06T05:12:00Z,,7.2,0.35,steel_mill,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0022.npz,GOOD,Industrial benchmark candidate: Bhilai Steel Plant (steel_mill at 0.35 km)
ind_seed_0023,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.126,72.666,2026-09-06T05:12:00Z,,9.4,0.5,chemical_petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0023.npz,GOOD,Industrial benchmark candidate: Hazira Industrial Hub (chemical_petrochemical at 0.5 km)
ind_seed_0024,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,17.646,83.196,2026-09-06T05:12:00Z,,11.6,0.65,metallurgy_port,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0024.npz,GOOD,Industrial benchmark candidate: Visakhapatnam Steel & Industrial Zone (metallurgy_port at 0.65 km)
ind_seed_0025,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,13.176,80.276,2026-09-06T05:12:00Z,,13.8,0.8,petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0025.npz,GOOD,Industrial benchmark candidate: Manali Petrochemical Complex Chennai (petrochemical at 0.8 km)
ind_seed_0026,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,24.216,82.686,2026-09-06T05:12:00Z,,16.0,0.95,power_plant,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0026.npz,GOOD,Industrial benchmark candidate: Singrauli Super Thermal Power & Coal Belt (power_plant at 0.95 km)
ind_seed_0027,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.236,84.876,2026-09-06T05:12:00Z,,18.2,1.1,steel_works,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0027.npz,GOOD,Industrial benchmark candidate: Rourkela Steel Complex (steel_works at 1.1 km)
ind_seed_0028,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.726,72.596,2026-09-06T05:12:00Z,,20.4,1.25,chemical_storage,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0028.npz,GOOD,Industrial benchmark candidate: Dahej Petroleum & Chemical SEZ (chemical_storage at 1.25 km)
ind_seed_0029,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.386,72.926,2026-09-06T05:12:00Z,,22.6,1.4,manufacturing_chemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0029.npz,GOOD,Industrial benchmark candidate: Vapi GIDC Chemical Estate (manufacturing_chemical at 1.4 km)
ind_seed_0030,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.856,85.116,2026-09-06T05:12:00Z,,24.8,1.55,aluminum_smelter,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0030.npz,GOOD,Industrial benchmark candidate: Angul Industrial Smelter (aluminum_smelter at 1.55 km)
ind_seed_0031,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.404,69.854,2026-09-06T05:12:00Z,,27.0,0.2,refinery,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0031.npz,GOOD,Industrial benchmark candidate: Jamnagar Refinery Complex (refinery at 0.2 km)
ind_seed_0032,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.204,81.404,2026-09-06T05:12:00Z,,29.2,0.35,steel_mill,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0032.npz,GOOD,Industrial benchmark candidate: Bhilai Steel Plant (steel_mill at 0.35 km)
ind_seed_0033,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.134,72.674,2026-09-06T05:12:00Z,,31.4,0.5,chemical_petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0033.npz,ACCEPTABLE,Industrial benchmark candidate: Hazira Industrial Hub (chemical_petrochemical at 0.5 km)
ind_seed_0034,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,17.654,83.204,2026-09-06T05:12:00Z,,33.6,0.65,metallurgy_port,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0034.npz,ACCEPTABLE,Industrial benchmark candidate: Visakhapatnam Steel & Industrial Zone (metallurgy_port at 0.65 km)
ind_seed_0035,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,13.184,80.284,2026-09-06T05:12:00Z,,35.8,0.8,petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0035.npz,ACCEPTABLE,Industrial benchmark candidate: Manali Petrochemical Complex Chennai (petrochemical at 0.8 km)
ind_seed_0036,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,24.224,82.694,2026-09-06T05:12:00Z,,38.0,0.95,power_plant,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0036.npz,ACCEPTABLE,Industrial benchmark candidate: Singrauli Super Thermal Power & Coal Belt (power_plant at 0.95 km)
ind_seed_0037,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.244,84.884,2026-09-06T05:12:00Z,,40.2,1.1,steel_works,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0037.npz,ACCEPTABLE,Industrial benchmark candidate: Rourkela Steel Complex (steel_works at 1.1 km)
ind_seed_0038,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.734,72.604,2026-09-06T05:12:00Z,,42.4,1.25,chemical_storage,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0038.npz,ACCEPTABLE,Industrial benchmark candidate: Dahej Petroleum & Chemical SEZ (chemical_storage at 1.25 km)
ind_seed_0039,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.394,72.934,2026-09-06T05:12:00Z,,44.6,1.4,manufacturing_chemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0039.npz,ACCEPTABLE,Industrial benchmark candidate: Vapi GIDC Chemical Estate (manufacturing_chemical at 1.4 km)
ind_seed_0040,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.864,85.124,2026-09-06T05:12:00Z,,46.8,1.55,aluminum_smelter,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0040.npz,ACCEPTABLE,Industrial benchmark candidate: Angul Industrial Smelter (aluminum_smelter at 1.55 km)
